Time, X1, Y1, X2, Y2
25500.000000, 19003.161009, -32928.728371, 1626131947.843517, -388916044.751542
25560.000000, 19119.715409, -33059.298330, 1627237491.092906, -384283073.609050
25620.000000, 19236.694175, -33189.968499, 1628329730.971686, -379646962.860722
25680.000000, 19354.097589, -33320.737666, 1629408658.670282, -375007750.411689
25740.000000, 19471.925929, -33451.604623, 1630474265.485694, -370365474.191302
25800.000000, 19590.179470, -33582.568157, 1631526542.821566, -365720172.152847
25860.000000, 19708.858484, -33713.627056, 1632565482.188246, -361071882.273253
25920.000000, 19827.963239, -33844.780107, 1633591075.202846, -356420642.552799
25980.000000, 19947.493998, -33976.026097, 1634603313.589308, -351766491.014828
26040.000000, 20067.451024, -34107.363812, 1635602189.178457, -347109465.705452
26100.000000, 20187.834575, -34238.792036, 1636587693.908068, -342449604.693264
26160.000000, 20308.644903, -34370.309553, 1637559819.822920, -337786946.069046
26220.000000, 20429.882261, -34501.915148, 1638518559.074854, -333121527.945475
26280.000000, 20551.546897, -34633.607602, 1639463903.922833, -328453388.456836
26340.000000, 20673.639053, -34765.385699, 1640395846.732996, -323782565.758728
26400.000000, 20796.158971, -34897.248219, 1641314379.978714, -319109098.027773
26460.000000, 20919.106888, -35029.193943, 1642219496.240648, -314433023.461323
26520.000000, 21042.483039, -35161.221652, 1643111188.206798, -309754380.277172
26580.000000, 21166.287652, -35293.330126, 1643989448.672562, -305073206.713257
